Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
data/IMG/robocam_2020_09_03_08_41_40_763.jpg;0;1;0;2.715728;103.4638;88.81158;1.347487;40.33832;-0.00138056
data/IMG/robocam_2020_09_03_08_41_40_813.jpg;0;1;0;2.757978;103.5905;88.91827;1.351874;40.32647;-0.001393853
data/IMG/robocam_2020_09_03_08_41_40_863.jpg;0;1;0;2.786076;103.676;88.99027;1.354055;40.31859;-0.00140517
data/IMG/robocam_2020_09_03_08_41_40_912.jpg;0;1;0;2.828109;103.8059;89.0996;1.355958;40.30676;-0.001410242
data/IMG/robocam_2020_09_03_08_41_40_963.jpg;0;1;0;2.85605;103.8936;89.17336;1.356352;40.29877;-0.001413285
data/IMG/robocam_2020_09_03_08_41_41_013.jpg;0;1;0;2.89783;104.0269;89.28535;1.359939;40.28766;-0.0009876139
data/IMG/robocam_2020_09_03_08_41_41_063.jpg;0;1;0;2.925311;104.1168;89.36091;1.36494;40.27712;-0.00142658
data/IMG/robocam_2020_09_03_08_41_41_114.jpg;0;1;0;2.966907;104.2532;89.47552;1.369073;40.26397;-0.001468003
data/IMG/robocam_2020_09_03_08_41_41_162.jpg;0;1;0;2.994565;104.3452;89.55279;1.369516;40.25573;-0.001480012
data/IMG/robocam_2020_09_03_08_41_41_213.jpg;0;1;0;3.035923;104.4848;89.66994;1.367272;40.24337;-0.001470296
data/IMG/robocam_2020_09_03_08_41_41_263.jpg;0;1;0;3.063848;104.579;89.74898;1.371545;40.23448;-0.00136755
data/IMG/robocam_2020_09_03_08_41_41_313.jpg;0;1;0;3.104215;104.7218;89.86876;1.37331;40.21997;-0.001485566
data/IMG/robocam_2020_09_03_08_41_41_363.jpg;0;1;0;3.131991;104.8181;89.94953;1.379486;40.21055;-0.001396752
data/IMG/robocam_2020_09_03_08_41_41_413.jpg;0;1;0;3.172165;104.9641;90.07188;1.382559;40.19586;-0.001530835
data/IMG/robocam_2020_09_03_08_41_41_463.jpg;0;1;0;3.199372;105.0624;90.15427;1.381346;40.18698;-0.001533183
data/IMG/robocam_2020_09_03_08_41_41_513.jpg;0;1;0;3.239746;105.2116;90.27921;1.385775;40.17236;-0.001530463
data/IMG/robocam_2020_09_03_08_41_41_563.jpg;0;1;0;3.2668;105.3122;90.36334;1.388919;40.16364;-0.001093845
data/IMG/robocam_2020_09_03_08_41_41_613.jpg;0;1;0;3.306967;105.4645;90.49076;1.391683;40.14697;-0.001563027
data/IMG/robocam_2020_09_03_08_41_41_663.jpg;0;1;0;3.333878;105.5671;90.57656;1.393716;40.1384;-0.001118988
data/IMG/robocam_2020_09_03_08_41_41_713.jpg;0;1;0;3.373825;105.7225;90.70646;1.394521;40.12164;-0.001574398
data/IMG/robocam_2020_09_03_08_41_41_763.jpg;0;1;0;3.401004;105.8272;90.79393;1.398435;40.1113;-0.001483286
data/IMG/robocam_2020_09_03_08_41_41_812.jpg;0;1;0;3.440311;105.9857;90.92635;1.400571;40.09633;-0.001139168
data/IMG/robocam_2020_09_03_08_41_41_862.jpg;0;1;0;3.466614;106.0925;91.01543;1.401456;40.08416;-0.001598422
data/IMG/robocam_2020_09_03_08_41_41_913.jpg;0;1;0;3.506124;106.2542;91.15033;1.406354;40.06718;-0.001610809
data/IMG/robocam_2020_09_03_08_41_41_963.jpg;0;1;0;3.532606;106.363;91.24108;1.408148;40.05747;-0.001172265
data/IMG/robocam_2020_09_03_08_41_42_013.jpg;0;1;0;3.57231;106.5278;91.37843;1.414352;40.03884;-0.001537207
data/IMG/robocam_2020_09_03_08_41_42_062.jpg;0;1;0;3.597939;106.6387;91.47076;1.414196;40.02713;-0.001664939
data/IMG/robocam_2020_09_03_08_41_42_113.jpg;0;1;0;3.637037;106.8065;91.6105;1.416209;40.01005;-0.001663499
data/IMG/robocam_2020_09_03_08_41_42_163.jpg;0;1;0;3.663639;106.9195;91.70447;1.418749;39.99848;-0.001568009
data/IMG/robocam_2020_09_03_08_41_42_213.jpg;0;1;0;3.701806;107.0904;91.84663;1.422869;39.9796;-0.001681919
data/IMG/robocam_2020_09_03_08_41_42_263.jpg;0;1;0;3.728271;107.2054;91.94221;1.426121;39.96751;-0.001591767
data/IMG/robocam_2020_09_03_08_41_42_313.jpg;0;1;0;3.766947;107.3794;92.08673;1.427362;39.94921;-0.00159796
data/IMG/robocam_2020_09_03_08_41_42_363.jpg;0;1;0;3.792552;107.4964;92.18388;1.430791;39.93626;-0.001606609
data/IMG/robocam_2020_09_03_08_41_42_412.jpg;0;1;0;3.831015;107.6734;92.33076;1.431776;39.91729;-0.001628655
data/IMG/robocam_2020_09_03_08_41_42_463.jpg;0;1;0;3.85648;107.7924;92.42947;1.434742;39.90402;-0.001630152
data/IMG/robocam_2020_09_03_08_41_42_512.jpg;0;1;0;3.894037;107.9725;92.5787;1.437669;39.88363;-0.001753296
data/IMG/robocam_2020_09_03_08_41_42_563.jpg;0;1;0;3.920072;108.0935;92.67896;1.43913;39.87077;-0.001657858
data/IMG/robocam_2020_09_03_08_41_42_612.jpg;0;1;0;3.957423;108.2766;92.83054;1.44391;39.85106;-0.001290035
data/IMG/robocam_2020_09_03_08_41_42_662.jpg;0;1;0;3.982617;108.3997;92.93236;1.446835;39.83696;-0.001293506
data/IMG/robocam_2020_09_03_08_41_42_713.jpg;0;1;0;4.020844;108.5857;93.0862;1.450278;39.81466;-0.001691334
data/IMG/robocam_2020_09_03_08_41_42_763.jpg;0;1;0;4.045907;108.7108;93.18954;1.453335;39.80024;-0.001707136
data/IMG/robocam_2020_09_03_08_41_42_812.jpg;0;1;0;4.083562;108.8998;93.34566;1.455564;39.78042;-0.001228977
data/IMG/robocam_2020_09_03_08_41_42_863.jpg;0;1;0;4.107797;109.0269;93.45051;1.458331;39.7652;-0.001341339
data/IMG/robocam_2020_09_03_08_41_42_913.jpg;0;1;0;4.145615;109.2189;93.60888;1.460357;39.74187;-0.001740129
data/IMG/robocam_2020_09_03_08_41_42_963.jpg;0;0.950092;0;4.170408;109.3479;93.71519;1.461513;39.72709;-0.001738742
data/IMG/robocam_2020_09_03_08_41_43_012.jpg;0;0.800611;0;4.203263;109.5427;93.87564;1.463326;39.70436;-0.001228874
data/IMG/robocam_2020_09_03_08_41_43_063.jpg;0;0.6499059;0;4.220227;109.6732;93.98303;1.459864;39.68648;-0.001189052
data/IMG/robocam_2020_09_03_08_41_43_112.jpg;0;0.7057631;0;4.238936;109.8695;94.14447;1.439893;39.65815;-0.001166943
data/IMG/robocam_2020_09_03_08_41_43_163.jpg;0;0.853453;0;4.254259;110.001;94.25251;1.423695;39.63884;-0.001176436
